,pickup_loc,dropoff_loc,x_ij
16884,dr5ru4n,dr5x1ph,1.670142184809518e-05
16885,dr5ru4x,dr72rth,0.006692850924284856
16886,dr5ru4x,dr72qxt,0.017986209962091555
16887,dr5ru69,dr72j2e,0.5
16888,dr5ru4q,dr72hfe,0.22270013882530884
16889,dr5ru4q,dr5rs35,0.09321472308182356
16890,dr5ru4p,dr5rswb,0.8175744761936437
16891,dr5ru4n,dr5rsq8,0.9525741268224333
16892,dr5ru60,dr5rkyr,0.00033535013046647816
16893,dr5ru60,dr5rtnq,2.2045168151726464e-06
16894,dr5ru69,dr5rezk,0.9416159937929854
16895,dr5ru60,dr5nxsv,2.0611536181902033e-09
16896,dr5ru4x,dr5rjsm,9.237449576640118e-09
16897,dr5ru63,dr5rkxu,0.07585818002124356
16898,dr5ru63,dr5rvus,0.014063627043245474
16899,dr5ru4w,dr72jw1,0.04742587317756679
16900,dr5ru62,dr5x6h2,0.0015011822567369915
16901,dr5ru63,dr5rt5u,1.670142184809518e-05
16902,dr5ru4r,dr5rtj3,6.144174602214718e-06
16903,dr5ru62,dr5rxqc,0.0022378485212763335
16904,dr5ru4n,dr5ruwb,0.029312230751356316
16905,dr5ru4x,dr5rvv1,0.46671596174886865
16906,dr5ru4x,dr72j6g,0.2058703718009474
16907,dr5ru4q,dr5rmyh,6.8079767091185e-07
16908,dr5ru4x,dr5rkqb,0.00014821970416571513
16909,dr5ru4q,dr5rs33,6.127973961660247e-05
16910,dr5ru63,dr72qx0,0.0035344154889757795
16911,dr5ru63,dr5rrfs,9.084767966129229e-09
16912,dr5ru63,dr5pk3h,1.4862318185951053e-05
16913,dr5ru4p,dr5rkhd,1.3709572068578445e-06
16914,dr5ru63,dr5rydr,0.04742587317756679
16915,dr5ru4r,dr5rvu3,0.0024726231566347748
16916,dr5ru63,dr72m98,0.004070137715896127
16917,dr5ru4q,dr5r1u6,3.2075498221689978e-06
16918,dr5ru62,dr5quvd,1.6468135590973806e-06
16919,dr5ru63,dr5rz0p,0.01098694263059318
16920,dr5ru4n,dr72h9e,0.7343227981915377
16921,dr5ru4p,dr5rsps,0.42759588852297864
16922,dr5ru62,dr5rhyb,0.019359930474247583
16923,dr5ru63,dr5r4np,6.590394746568629e-17
16924,dr5ru68,dr5rezy,0.9828759666842722
16925,dr5ru63,dr5rmun,3.3248636036415827e-07
16926,dr5ru63,dr72m7v,0.012742349464111607
16927,dr5ru4n,dr5rvcr,0.07076481185614084
16928,dr5ru4x,dr5rsp2,0.9080176133128068
16929,dr5ru4x,dr5ruhz,0.9676882540089525
16930,dr5ru60,dr5re9z,0.003261756874461968
16931,dr5ru4r,dr5rgfz,0.9962059230030536
16932,dr5ru4x,dr72h8f,0.24680218681569965
16933,dr5ru63,dr5rm4v,0.0013472611798840965
16934,dr5ru63,dr5rznh,4.866758346806984e-05
16935,dr5ru4q,dr5ru4x,0.9775808756768973
16936,dr5ru63,dr5rs0k,0.11489713026172119
16937,dr5ru63,dr5ruu6,0.23346984055951306
16938,dr5ru69,dr5ruu7,0.5093739015216606
16939,dr5ru4p,dr5refp,0.12823373759251933
16940,dr5ru60,dr5x2e7,0.004104057465531799
16941,dr5ru63,dr5rud3,0.9465578564698727
16942,dr5ru63,dr5rjpr,2.6841051200288572e-08
16943,dr5ru69,dr5ru79,0.9840609641724458
16944,dr5ru4q,dr5ru3x,0.8965995485417504
16945,dr5ru61,dr5rud7,0.8587276106168157
16946,dr5ru63,dr5rgcr,0.9919120509216295
16947,dr5ru4x,dr72mct,7.630623767937067e-06
16948,dr5ru4q,dr5rvjg,0.18147891971427638
16949,dr5ru4r,dr5rkwu,0.004925786647881034
16950,dr5ru63,dr5ryhb,0.0004141413919232969
16951,dr5ru62,dr72hdm,0.15775868701896983
16952,dr5ru63,dr5rurz,0.5996883336297754
16953,dr5ru68,dr5rusm,0.31494883467828133
16954,dr5ru69,dr5ruyv,0.256037508675242
16955,dr5ru4n,dr5rut5,0.04905177090067207
16956,dr5ru4x,dr5rq9d,0.00027687523172494093
16957,dr5ru4q,dr72h95,0.4808805392270714
16958,dr5ru4x,dr5rdf8,6.701155098055334e-17
16959,dr5ru4q,dr5rsjg,0.439875667900005
16960,dr5ru4r,dr5ru9b,0.7007856101666341
16961,dr5ru4q,dr5rgbu,0.8375349374193038
16962,dr5ru4x,dr5rsec,0.10775420566542131
16963,dr5ru4x,dr72jkg,0.03203604008649211
16964,dr5ru63,dr5rz6c,4.577774758683424e-05
16965,dr5ru4q,dr5rtnn,0.17629312109623207
16966,dr5ru68,dr5rspt,0.8013008255803877
16967,dr5ru4r,dr5ru5f,0.9451634016394453
16968,dr5ru4q,dr5ru74,0.9187528070368463
16969,dr5ru4q,dr5rum5,0.9624566314704958
16970,dr5ru60,dr5rvp7,0.08257099975602873
16971,dr5ru60,dr5ruqx,0.14350749129563828
16972,dr5ru60,dr5ru27,0.9854666126164922
16973,dr5ru69,dr5rugm,0.0014162389101889125
16974,dr5ru4n,dr5ru6h,0.9002495108803149
16975,dr5ru4n,dr5ru3q,0.9448563837214891
16976,dr5ru68,dr5rug8,0.17899840630331218
16977,dr5ru61,dr5ruxy,0.18381057231948275
16978,dr5ru4r,dr5ru2y,0.5795273284321197
16979,dr5ru4q,dr5ru9q,0.4653334866465964
16980,dr5ru4q,dr5rugj,0.03453770057969854
16981,dr5ru4x,dr5ref3,0.0004435251173185366
16982,dr5ru60,dr5ruvf,0.012663963545176751
16983,dr5ru4q,dr72j0d,0.08888052752793431
16984,dr5ru63,dr72jke,0.00039945895508079103
16985,dr5ru4r,dr5rkz4,0.005624404064552276
16986,dr5ru62,dr72huu,0.002395071036436927
16987,dr5ru4x,dr5revn,0.02940722311547946
16988,dr5ru60,dr5rmeq,7.484622751061124e-05
16989,dr5ru4q,dr5rxmr,0.00012339457598623172
16990,dr5ru68,dr5rvnp,0.002362114133528645
16991,dr5ru69,dr5regr,0.6046790847140093
16992,dr5ru4x,dr5x0zz,6.882720590577242e-08
16993,dr5ru4p,dr5rsq1,0.8074201564513485
16994,dr5ru62,dr5r5kg,1.4093033581018643e-07
16995,dr5ru62,dr72m2h,0.02659699357686586
16996,dr5ru60,dr5ru47,0.9888611079372991
16997,dr5ru63,dr5ru6d,0.1196410898817114
16998,dr5ru62,dr5ru5u,0.976262296939853
16999,dr5ru4x,dr5rtpg,0.038543321452784704
17000,dr5ru4n,dr5ru03,0.9936088447558051
17001,dr5ru4p,dr5rsr1,0.6755363229894542
17002,dr5ru4r,dr5rm49,0.0024726231566347748
17003,dr5ru4w,dr5rvjm,0.004804752887159513
17004,dr5ru4q,dr5rmx9,7.582560422162384e-10
17005,dr5ru4x,dr72msb,0.006748479758797014
17006,dr5ru62,dr5r84c,2.9663949113400123e-08
17007,dr5ru4q,dr5rt61,0.006975624638485291
17008,dr5ru62,dr72hds,0.027585282226789985
17009,dr5ru4x,dr72m2d,0.0035491205675408834
17010,dr5ru4w,dr5ru2z,0.8578104615276064
17011,dr5ru62,dr5quyh,1.1067511963823613e-07
17012,dr5ru63,dr5rvkz,3.9278620026704423e-07
17013,dr5ru4x,dr5rezz,0.9788554129123173
17014,dr5ru4x,dr72wjn,0.0017437013309547797
17015,dr5ru4n,dr5pryy,2.3823690999334297e-07
17016,dr5ru63,dr5rsk2,0.2968172887801913
17017,dr5ru61,dr5rums,0.3811376629652887
17018,dr5ru4w,dr5rsr2,0.5764783946618026
17019,dr5ru63,dr5rkzj,0.00018561196077542634
17020,dr5ru4q,dr72njg,0.00033535013046647816
17021,dr5ru63,dr5rkr4,0.06663394500559541
17022,dr5ru4n,dr5rvhc,0.6379936706609838
17023,dr5ru4p,dr5ref8,0.004070137715896127
17024,dr5ru4x,dr5rmg9,1.6918979223288786e-10
17025,dr5ru4x,dr5rnjn,2.319522830243569e-16
17026,dr5ru60,dr5rth7,0.04539770163165644
17027,dr5ru61,dr72mtu,0.0015011822567369915
17028,dr5ru60,dr5qupu,1.3709572068578445e-06
17029,dr5ru62,dr5rggz,0.9525741268224333
17030,dr5ru63,dr5rk3v,0.0035936025814200896
17031,dr5ru62,dr5rvqf,0.041669763361866126
17032,dr5ru4r,dr5rsrv,0.41186763733784126
17033,dr5ru4n,dr72hf6,0.37754066879814546
17034,dr5ru4x,dr5rt68,4.194259710364657e-05
17035,dr5ru63,dr5rkqh,0.004070137715896127
17036,dr5ru4x,dr72j73,0.004070137715896127
17037,dr5ru4x,dr72j2t,0.00012339457598623172
17038,dr5ru63,dr5ru4h,0.9951952471128405
17039,dr5ru61,dr5rsm4,0.2600260175281295
17040,dr5ru60,dr5ru1e,0.9918306794612425
17041,dr5ru63,dr5rv1n,0.7772998611746912
17042,dr5ru60,dr5rt7u,4.073698844812707e-05
17043,dr5ru61,dr5ruk7,0.9570642891534821
17044,dr5ru4x,dr72jnu,0.02083634451868043
17045,dr5ru4w,dr72j0k,0.01098694263059318
17046,dr5ru4w,dr72j75,0.37754066879814546
17047,dr5ru4p,dr5rs42,0.0024726231566347748
17048,dr5ru60,dr72jdf,0.0031377359315089884
17049,dr5ru4r,dr5rt2q,0.00031112643815638813
17050,dr5ru4x,dr5rkyt,0.00011352961052453666
17051,dr5ru69,dr5rm4q,0.007452933896931163
17052,dr5ru61,dr5redr,0.6437474649788022
17053,dr5ru63,dr5rtnv,0.009951801866904326
17054,dr5ru68,dr72h86,0.9241418199787564
17055,dr5ru4n,dr5rmk5,0.00039285907313788693
17056,dr5ru63,dr5rxt6,0.17872642365885044
17057,dr5ru63,dr5ryqb,8.384863749298991e-07
17058,dr5ru63,dr72m7n,0.022240835873728743
17059,dr5ru69,dr5ruxd,0.5
17060,dr5ru61,dr5ruku,0.9278529368011571
17061,dr5ru60,dr72hgz,0.0009110511944006454
17062,dr5ru4p,dr5rvcx,0.0015011822567369915
17063,dr5ru68,dr5rug7,0.885102869738279
17064,dr5ru4n,dr5rmpg,0.11920292202211755
17065,dr5ru4r,dr5rvgh,0.0015011822567369915
17066,dr5ru63,dr72hft,0.37168381170463366
17067,dr5ru60,dr5rkky,0.00901329865284783
17068,dr5ru62,dr72jnh,0.1645164628965632
17069,dr5ru4w,dr72mz9,0.1449216314878228
17070,dr5ru61,dr5rugz,2.753569111458347e-05
17071,dr5ru4w,dr5rv4m,0.26730614675826214
17072,dr5ru61,dr5xb8j,0.00205928849816512
17073,dr5ru62,dr5ry5d,8.203083313523485e-05
17074,dr5ru4r,dr5rsgg,0.00012339457598623172
17075,dr5ru4p,dr5ruzr,0.09679682505395246
17076,dr5ru4x,dr5rsmv,0.42250463481418826
17077,dr5ru63,dr5r5s0,0.04742587317756679
17078,dr5ru4r,dr5rvqd,0.04043956481800325
17079,dr5ru68,dr5reyn,0.17629312109623207
17080,dr5ru4q,dr5rvby,7.758865557015773e-06
17081,dr5ru69,dr5rxpx,0.02955027159709342
17082,dr5ru4q,dr72r3x,0.034169112328601266
17083,dr5ru62,dr5rqjf,3.120191139396651e-05
17084,dr5ru4x,dr5r5s5,3.7266392841865614e-06
17085,dr5ru62,dr72j4j,0.07076481185614084
17086,dr5ru4w,dr5rsq8,0.7310585786300049
17087,dr5ru60,dr5ru8d,0.9352523120088944
17088,dr5ru4x,dr5rsqm,0.44347187289205015
17089,dr5ru4x,dr5rvnr,0.09354227230085904
17090,dr5ru62,dr5refb,0.09016133083980203
17091,dr5ru4x,dr5rgbk,0.9565621211839226
17092,dr5ru4x,dr5rux6,0.7749373725487505
17093,dr5ru4q,dr5rutj,0.6200528912352429
17094,dr5ru63,dr5ru3t,0.9794381498554203
17095,dr5ru63,dr5ruvg,0.2707005023982566
17096,dr5ru4x,dr5rudx,0.6030843624651251
17097,dr5ru4q,dr5rv8y,0.002824299352728471
17098,dr5ru4q,dr5ru7j,0.9457729941666909
17099,dr5ru63,dr5rhrj,3.672420309477751e-10
17100,dr5ru62,dr72pr6,6.678124690303574e-06
17101,dr5ru61,dr5rsr8,0.9842752033713779
17102,dr5ru62,dr5rtnj,0.00039945895508079103
17103,dr5ru69,dr5rud8,0.9742315969201989
17104,dr5ru4r,dr5rsm3,0.0459424997478744
17105,dr5ru62,dr5rvpv,0.08435587416524598
17106,dr5ru63,dr72jh7,0.018628000972045984
17107,dr5ru62,dr5xdhv,2.930792533167254e-13
17108,dr5ru4r,dr5rs48,0.09679682505395246
17109,dr5ru63,dr72hce,0.3429895373265011
17110,dr5ru63,dr5ru4z,0.9959682859579387
17111,dr5ru4q,dr5reu6,0.15122825250907423
17112,dr5ru69,dr72j4r,0.37754066879814546
17113,dr5ru69,7zzzzzz,0.9611749546126742
17114,dr5ru4r,dr5rus8,0.8136958886468513
17115,dr5ru62,dr5ru93,0.9496367682318304
17116,dr5ru69,dr5rsm7,0.05814015050421101
17117,dr5ru4q,dr5ruet,0.5851432990307263
17118,dr5ru62,dr5ru0m,0.9938623255654868
17119,dr5ru4q,dr5ruyx,0.11772351846563706
17120,dr5ru69,dr5rus0,0.950491681756822
17121,dr5ru60,dr5ru0y,0.9963410185177446
17122,dr5ru63,dr5rsxf,0.9579675734865203
17123,dr5ru4x,dr5ru04,0.9641993953980167
17124,dr5ru60,dr5rsrk,0.9326629535799323
17125,dr5ru60,dr5rsq3,0.7321494640176441
17126,dr5ru68,dr5rsrx,0.42800386706848137
17127,dr5ru63,dr5ruq6,0.764047599797466
17128,dr5ru4q,dr5ru7m,0.9448342208676332
17129,dr5ru4q,dr5ru0r,0.8613460586126162
17130,dr5ru4w,dr5rut1,0.885102869738279
17131,dr5ru60,dr5ru39,0.9924748015757825
17132,dr5ru4r,dr5rsq4,0.041091278200465
17133,dr5ru60,dr5ru0w,0.9960430179590367
17134,dr5ru4r,dr5rujs,0.25445338587359745
17135,dr5ru69,dr5ruq6,0.958744229236983
17136,dr5ru69,dr5rue0,0.9195911966741839
17137,dr5ru4q,dr5ru64,0.9771346098242568
17138,dr5ru62,dr5rsm2,0.8945931742585055
17139,dr5ru4p,dr5rusx,0.05174315072659305
17140,dr5ru60,dr5ru7e,0.8101815818147073
17141,dr5ru4w,dr5rvhg,0.0001355207856240677
17142,dr5ru69,dr5ru8c,0.9260187865306686
17143,dr5ru4x,dr5rsmz,0.24277965964596016
17144,dr5ru60,dr72hdp,0.011639228013748677
17145,dr5ru4r,dr72hfw,3.314364277095446e-09
17146,dr5ru63,dr72j5g,0.09607070902745644
17147,dr5ru62,dr5ru6c,0.4805653518699445
17148,dr5ru4q,dr5rukc,0.8612895011028971
17149,dr5ru4p,dr5rsh8,0.004647966492174665
17150,dr5ru4r,dr5rs32,0.04076417447422908
17151,dr5ru63,dr5rjb3,8.764247451323235e-08
17152,dr5ru68,dr5rudy,0.47691037348308174
17153,dr5ru60,dr5ru5x,0.882535895209049
17154,dr5ru62,dr5rske,0.038286799151086355
17155,dr5ru69,dr5rsj4,0.4579123286470026
17156,dr5ru4q,dr5ru3y,0.8057952505583773
17157,dr5ru4n,dr5rvpz,0.2936384895036193
17158,dr5ru62,dr5xbe8,0.017986209962091555
17159,dr5ru4q,dr5rsqq,0.08975200914554247
17160,dr5ru4r,dr5rkrm,1.3709572068578445e-06
17161,dr5ru4x,dr5rm0h,6.224144622520382e-11
17162,dr5ru62,dr5rvpn,0.01946568550040744
17163,dr5ru69,dr72hc2,0.5041665702187285
17164,dr5ru4p,dr5reep,0.23595240020253386
17165,dr5ru4q,dr72m25,0.0022316547543353043
17166,dr5ru63,dr72jh1,0.1588691048809152
17167,dr5ru4q,dr5ru05,0.9592358255257709
17168,dr5ru4w,dr5ru6q,0.9579122720843811
17169,dr5ru4q,dr5ru01,0.8019634003641984
17170,dr5ru62,dr5rure,0.5639338135512734
17171,dr5ru68,dr5ru1z,0.8807970779778824
17172,dr5ru63,dr5rkuc,0.0036842398994359894
17173,dr5ru4p,dr5ruk2,0.9890130573694068
17174,dr5ru63,dr5rqgf,6.657078185346534e-08
17175,dr5ru69,dr5rs7f,0.5
17176,dr5ru4q,dr5rth9,0.0009110511944006454
17177,dr5ru4p,dr5reg0,0.0015011822567369915
17178,dr5ru62,dr72q3q,3.3982678079468468e-09
17179,dr5ru69,dr72mxr,0.07585818002124356
17180,dr5ru68,dr5rkt0,1.8553910183683314e-07
17181,dr5ru69,dr72jpn,0.5
17182,dr5ru60,dr5ruuv,0.09089316780199669
17183,dr5ru63,dr5rt7w,0.008577485413711986
17184,dr5ru4w,dr5rsk1,0.004070137715896127
17185,dr5ru4p,dr5ru9s,0.07615079554383868
17186,dr5ru4x,dr5rtpk,0.32082130082460697
17187,dr5ru69,dr5rmmn,2.2603242979035742e-06
17188,dr5ru4r,dr5rmgg,6.914400106935422e-13
17189,dr5ru62,dr72tbw,0.0015011822567369915
17190,dr5ru4x,dr5x871,0.07585818002124356
17191,dr5ru4x,dr72mwk,0.05256705024966321
17192,dr5ru4q,dr72jrz,0.037326887344129464
17193,dr5ru4n,dr5ry10,0.33551774365212944
17194,dr5ru4q,dr72j7f,0.05620870947845559
17195,dr5ru62,dr5rhxc,0.005263578572020649
17196,dr5ru4q,dr72rvr,0.0005908641851385764
17197,dr5ru62,dr72j5z,0.0030309810979823938
17198,dr5ru4w,dr5rt5h,0.0005527786369235996
17199,dr5ru63,dr5rkd3,0.0024726231566347748
17200,dr5ru60,dr5rkq4,0.0009110511944006454
17201,dr5ru4r,dr5rkuz,0.0002034269780552065
17202,dr5ru63,dr72m7j,0.003920921296171056
17203,dr5ru69,dr5rt9v,0.0016450578211489868
17204,dr5ru61,dr72j03,0.01045670623191806
17205,dr5ru4q,dr5rkkr,0.00021032070836886124
17206,dr5ru4p,dr5rsk0,0.006692850924284856
17207,dr5ru4q,dr72jmk,0.07498651627727325
17208,dr5ru4x,dr72mzs,0.05174315072659305
17209,dr5ru68,dr5x2d3,2.5436656473762755e-13
17210,dr5ru61,dr5rk6e,0.00033535013046647816
17211,dr5ru4r,dr72hg3,0.00816257115315989
17212,dr5ru4x,dr72mxr,0.06954174450582809
17213,dr5ru4x,dr72jhd,0.05382616276922951
17214,dr5ru69,dr5rj02,5.043474082014517e-07
17215,dr5ru4x,dr5rs22,3.7266392841865614e-06
17216,dr5ru68,dr72mwy,0.2689414213699951
17217,dr5ru63,dr5rs8y,0.006692850924284856
17218,dr5ru4r,dr5rmq2,0.00033535013046647816
17219,dr5ru4q,dr5rkz6,0.017986209962091555
17220,dr5ru63,dr5rvhj,0.07585818002124356
17221,dr5ru4q,dr5rt86,0.00033535013046647816
17222,dr5ru60,dr5rt4w,0.004070137715896127
17223,dr5ru62,dr5rmpv,0.0009110511944006454
17224,dr5ru4p,dr5ru22,0.5
17225,dr5ru4x,dr5rmp7,6.299714142932093e-06
17226,dr5ru63,dr5rkjb,0.0953494648991095
17227,dr5ru4q,dr72jr2,8.08897860395302e-06
17228,dr5ru62,dr5rts3,0.006692850924284856
17229,dr5ru4w,dr5ru0z,0.9343184948673791
17230,dr5ru69,dr5ruk2,0.9915164884117487
17231,dr5ru68,dr5ru1d,0.9966513153010599
17232,dr5ru4x,dr72qjs,0.0019590525659001403
17233,dr5ru62,dr5rsfm,3.120191139396651e-05
17234,dr5ru4n,dr5rg39,0.545705387584406
17235,dr5ru68,dr5rvmu,0.011449051058963615
17236,dr5ru4w,dr5ruyr,0.2788848219771371
17237,dr5ru60,dr5rhus,6.335669174983572e-05
17238,dr5ru63,dr5rkhg,1.0129990980873921e-05
17239,dr5ru4x,dr5rt8q,7.484622751061124e-05
17240,dr5ru4w,dr5rsku,0.04208772791561884
17241,dr5ru63,dr5rt53,0.5
17242,dr5ru4x,dr5rw9e,0.001303150262898278
17243,dr5ru4n,dr5ru38,0.9959298622841039
17244,dr5ru4p,dr5rvr3,0.01098694263059318
17245,dr5ru4q,dr72h8v,0.9241418199787564
17246,dr5ru60,dr5rf9t,2.2603242979035742e-06
17247,dr5ru4x,dr72j74,0.07585818002124356
17248,dr5ru4x,dr72wqn,0.0005527786369235996
17249,dr5ru61,dr78bhe,1.2084692176000117e-12
17250,dr5ru68,dr5rvnw,0.8048153229861599
17251,dr5ru63,dr5rmwx,5.4988398945485584e-05
17252,dr5ru63,dr5xc80,0.004609572179374208
17253,dr5ru63,dr5rkwt,4.6547067725853876e-05
17254,dr5ru4q,dr5rgb5,0.9641418193311986
17255,dr5ru62,dr5rmr2,0.00014099196309032072
17256,dr5ru60,dr5rsq0,0.7308064373919285
17257,dr5ru60,dr5ru4x,0.9775699148061807
17258,dr5ru4q,dr5ru1c,0.9934496615097648
17259,dr5ru4x,dr5rznh,1.3061437191810033e-05
17260,dr5ru4x,dr5ru6f,0.9907415464369718
17261,dr5ru62,dr5ruwc,0.12118565023182094
17262,dr5ru4p,dr5ru2y,0.9916784927428558
17263,dr5ru69,dr5rsqp,0.45636131276292113
17264,dr5ru60,dr5rspp,0.9542284148060063
17265,dr5ru69,dr5rvp5,0.20194749282201455
17266,dr5ru4w,dr5rsh9,0.13328480223825787
17267,dr5ru69,dr5rsxf,0.6439067106495907
17268,dr5ru69,dr5ru2y,0.890253523496345
17269,dr5ru69,dr5reup,0.7144624428761663
17270,dr5ru60,dr5rshf,0.4725969309812248
17271,dr5ru4r,dr5rujk,0.33386831204511064
17272,dr5ru60,dr5rsn9,0.9298927298229637
17273,dr5ru63,dr5rspy,0.9911870862565156
17274,dr5ru63,dr5ryww,2.2403969517053153e-05
17275,dr5ru63,dr72h9n,0.4452207648927853
17276,dr5ru69,dr5rzjw,0.0007777453653137097
17277,dr5ru60,dr5reu1,0.38892056199866804
17278,dr5ru4r,dr5ru2h,0.7920785167252805
17279,dr5ru69,dr5rmqj,0.023737703060146997
17280,dr5ru4n,dr5rsrj,0.8440217300561915
17281,dr5ru4q,dr72h89,0.30718063779579674
17282,dr5ru4x,dr5revq,0.17636431565496266
17283,dr5ru4q,dr5rypu,8.498863894684898e-09
17284,dr5ru69,dr72h8m,0.18211500758524174
17285,dr5ru63,dr72h9g,0.06629785135219632
17286,dr5ru63,dr5ruvk,0.06650449138247438
17287,dr5ru61,dr5rsqd,0.7627305364379526
17288,dr5ru62,dr5ru0x,0.9948593235435393
17289,dr5ru63,dr5ru7v,0.7009358789151806
17290,dr5ru63,dr5ru25,0.9794847510626886
17291,dr5ru4x,dr5ruus,0.13928849158740955
17292,dr5ru63,dr5ru5p,0.9617029715036501
17293,dr5ru62,dr5rtkw,0.06728472964553756
17294,dr5ru60,dr5rsqw,0.7691864940562054
17295,dr5ru69,dr5ru27,0.9860514549483719
17296,dr5ru4q,dr5ru7z,0.893327875133176
17297,dr5ru63,dr5rst1,0.19700360362859903
17298,dr5ru69,dr5rvj4,0.003163909908424084
17299,dr5ru63,dr5rssf,0.5724041114770215
17300,dr5ru4r,dr5rusp,0.06275516239515788
17301,dr5ru4n,dr5ru7g,0.9569239835020369
17302,dr5ru61,dr5rujk,0.039934461453007115
17303,dr5ru4q,dr5ru94,0.41996509875537524
17304,dr5ru60,dr5ruk6,0.9256850711198339
17305,dr5ru4r,dr5ru7c,0.9719413908850025
17306,dr5ru4r,dr5rusn,0.23517430642630818
17307,dr5ru4w,dr5rusz,0.07837861776357129
17308,dr5ru62,dr5ruw9,0.5002777777491999
17309,dr5ru61,dr5ruu7,0.3044511759608212
17310,dr5ru4n,dr5ruwg,0.21982839774068236
17311,dr5ru61,dr5ruqr,0.4100185026501617
17312,dr5ru4x,dr5rugf,0.5866175789173299
17313,dr5ru60,dr5rukw,0.7069542585590768
17314,dr5ru4x,dr5rsry,0.8772526294600783
17315,dr5ru63,dr72h83,0.08338476133942375
17316,dr5ru60,dr5rksj,0.01300711048864876
17317,dr5ru4w,dr5rggx,0.9752773002196243
17318,dr5ru63,dr72hg3,0.30691467606669226
17319,dr5ru4q,dr5r5t6,0.006009815197046156
17320,dr5ru63,dr5rvbj,0.0016588010801744213
17321,dr5ru68,dr5rugx,0.013386917827664766
17322,dr5ru4r,dr5rhwr,2.3823690999334297e-07
17323,dr5ru68,dr5rsnb,0.8895459052427628
17324,dr5ru61,dr5rzjx,0.00013037047159073452
17325,dr5ru62,dr5rmwn,1.3709572068578445e-06
17326,dr5ru4x,dr5regw,0.010328152519305191
17327,dr5ru63,dr72mxn,0.04742587317756679
17328,dr5ru4q,dr72j22,0.025168616695507105
17329,dr5ru4q,dr5rxv1,0.04742587317756679
17330,dr5ru4n,dr5rgck,0.7351348909100082
17331,dr5ru4p,dr5recc,0.004571493564383591
17332,dr5ru69,dr5rezp,0.9905484809226183
17333,dr5ru68,dr5regp,0.018433140001109842
17334,dr5ru61,dr5ruvv,0.07062794023243352
17335,dr5ru63,dr5rt9v,0.029076049980810714
17336,dr5ru4x,dr5rvp3,0.03979775871252066
17337,dr5ru4n,dr5ru2r,0.9102479908544575
17338,dr5ru4x,dr5rtp5,0.05066359781686113
17339,dr5ru69,dr5rumy,0.679178699175393
17340,dr5ru4w,dr5rugu,5.591250047385864e-05
17341,dr5ru4n,dr70x5x,0.00033535013046647816
17342,dr5ru4p,dr5rspr,0.6076631698328916
17343,dr5ru61,dr5refs,0.04310725494108614
17344,dr5ru4n,dr72j0s,0.0002611903190957194
17345,dr5ru4q,dr5rmy9,8.986115411922074e-08
17346,dr5ru69,dr72ms5,0.007150950639303527
17347,dr5ru62,dr5rxb9,0.02083634451868043
17348,dr5ru4q,dr5x839,1.1347687331299922e-07
17349,dr5ru4r,dr5rhzc,4.145857853636159e-15
17350,dr5ru62,dr72m2d,3.4862979189542794e-06
17351,dr5ru61,dr72j0j,0.1326443311452981
17352,dr5ru62,dr5x359,1.1671681844997514e-05
17353,dr5ru4n,dr5rumj,0.8807970779778824
17354,dr5ru68,dr5rev5,0.25026072802393967
17355,dr5ru63,dr5rsgg,0.000487857122782266
17356,dr5ru4r,dr5ru1w,0.7294169945020955
17357,dr5ru4x,dr5ru1y,0.5305175750252336
17358,dr5ru62,dr5ruqm,0.4491348992263437
17359,dr5ru60,dr5pr9k,1.0129990980873921e-05
17360,dr5ru4x,dr72j3w,0.18242552380635632
17361,dr5ru60,dr5rs7g,0.6224593312018546
17362,dr5ru69,dr5reu2,0.545016658871265
17363,dr5ru4q,dr72h8s,0.04283309756317938
17364,dr5ru4q,dr72w57,1.1671681844997514e-05
17365,dr5ru68,dr5rk61,1.8247241078381422e-07
17366,dr5ru62,dr72j3z,0.04742587317756679
17367,dr5ru63,dr7b3s4,4.658886145103376e-15
17368,dr5ru4q,dr5rknc,2.2603242979035742e-06
17369,dr5ru60,dr793sk,1.71390843154201e-15
17370,dr5ru69,dr5recd,0.01776675126841178
17371,dr5ru61,dr5ru1r,0.997027211843911
17372,dr5ru63,dr5rt85,1.3709572068578445e-06
17373,dr5ru63,dr5rs3u,0.0062899021368924835
17374,dr5ru68,dr5rw5u,1.0261879630648829e-10
17375,dr5ru60,dr5ryj8,0.0015011822567369915
17376,dr5ru61,dr5rkz3,0.0015011822567369915
17377,dr5ru60,dr5r5vc,3.3982678079468468e-09
17378,dr5ru4w,dr5rsqn,0.04092741349539619
17379,dr5ru4q,dr5rmvv,0.0024726231566347748
17380,dr5ru60,dr5rsf6,0.01098694263059318
17381,dr5ru69,dr72wf8,1.52782073445012e-06
17382,dr5ru4r,dr5rezh,0.943717565520937
17383,dr5ru4r,dr72m0x,0.0034047721828310068
17384,dr5ru4q,dr5ruh4,0.9723027294378589
17385,dr5ru63,dr5rw13,0.0040031335613488275
17386,dr5ru69,dr5rmh7,0.020167023919633962
17387,dr5ru4q,dr5rs5g,0.012304411721037845
17388,dr5ru69,dr5rujj,0.9241418199787564
17389,dr5ru69,dr72mtn,0.04742587317756679
17390,dr5ru69,dr5rsm3,0.13067542302569382
17391,dr5ru60,dr5rskx,0.5322468451901529
17392,dr5ru61,dr5rt5q,0.01098694263059318
17393,dr5ru4x,dr5ryhc,8.915900912251003e-05
